ASV_ID	OTU_ID
ASV3243475	ASV3236704
ASV3243499	ASV3236743
ASV3243514	ASV3236778
ASV3243562	ASV3236875
ASV3243564	ASV3236876
ASV3243565	ASV3236881
ASV3243582	ASV3236906
ASV3243584	ASV3236911
ASV3243589	ASV3236920
ASV3243591	ASV3236920
ASV3243606	ASV3236948
ASV3243607	ASV3236948
ASV3243626	ASV3236976
ASV3243627	ASV3236980
ASV3243629	ASV3236982
ASV3243633	ASV3236662
ASV3243642	ASV3237007
ASV3243651	ASV3237014
ASV3243668	ASV3237053
ASV3243706	ASV3237197
ASV3243731	ASV3236579
ASV3243738	ASV3236579
ASV3243742	ASV3236579
ASV3243928	ASV3237681
ASV3244036	ASV3237940
ASV3244037	ASV3237945
ASV3244049	ASV3237959
ASV3244056	ASV3237969
ASV3244287	ASV3236195
ASV3244970	ASV3240284
ASV3244990	ASV3240321
ASV3244992	ASV3240321
ASV761054	ASV3238639
ASV1103318	ASV1103317
ASV1103368	ASV3235950
ASV1103462	ASV1103459
ASV1103648	ASV3236598
ASV1103651	ASV3236598
ASV1103653	ASV3236633
ASV1103657	ASV3236660
ASV1103658	ASV3236662
ASV1103661	ASV1103652
ASV1103685	ASV3236743
ASV1103688	ASV3236743
ASV1103701	ASV3236771
ASV1103703	ASV3236743
ASV1103705	ASV3236778
ASV1103706	ASV3236743
ASV1103713	ASV1103711
ASV1103714	ASV1103711
ASV1103715	ASV1103711
ASV1103717	ASV1103711
ASV1103721	ASV3236801
ASV1103723	ASV1103722
ASV1103725	ASV1103668
ASV1103745	ASV1103730
ASV1103764	ASV3236948
ASV1103765	ASV3236948
ASV1103766	ASV3236948
ASV1103767	ASV3236948
ASV1103786	ASV3236778
ASV1103887	ASV3236579
ASV1103897	ASV3237197
ASV1103906	ASV3236579
ASV1103912	ASV3236579
ASV1103914	ASV3236579
ASV1104144	ASV3237681
ASV1104145	ASV3237681
ASV1104265	ASV3237945
ASV1104386	ASV1104385
ASV132779	ASV1104532
ASV132780	ASV1104532
ASV132781	ASV1104532
ASV132941	ASV3238658
ASV133634	ASV1104532
ASV133635	ASV1104532
ASV133636	ASV1104532
ASV135711	ASV3239319
ASV135720	ASV3239321
ASV135721	ASV3239321
ASV135981	ASV3239385
ASV135990	ASV3239385
ASV135994	ASV3244620
ASV136028	ASV3239393
ASV136085	ASV3239393
ASV136120	ASV3239376
ASV256755	ASV3237294
ASV3236149	ASV1103459
ASV3236314	ASV3236313
ASV3236319	ASV3236313
ASV3236328	ASV3236313
ASV3236391	ASV3236390
ASV3236611	ASV3236589
ASV3236716	ASV3236714
ASV3236737	ASV3236736
ASV3236738	ASV3236736
ASV3236744	ASV3236736
ASV3236745	ASV3236736
ASV3236746	ASV3236736
ASV3236747	ASV3236736
ASV3236748	ASV3236736
ASV3236749	ASV3236736
ASV3236754	ASV3236736
ASV3236757	ASV3236736
ASV3236760	ASV3236736
ASV3236762	ASV3236736
ASV3236763	ASV3236736
ASV3236764	ASV3236736
ASV3236767	ASV3236766
ASV3236812	ASV3236810
ASV3236813	ASV3236810
ASV3236818	ASV3236817
ASV3236823	ASV3236810
ASV3236828	ASV3236817
ASV3236832	ASV3236817
ASV3236865	ASV3236688
ASV3236998	ASV3236997
ASV3237030	ASV3236589
ASV3237049	ASV3237048
ASV3237051	ASV3237048
ASV3237258	ASV3236579
ASV3237536	ASV3237544
ASV3237649	ASV3237681
ASV3237652	ASV3237645
ASV3238360	ASV3238359
ASV3238363	ASV3238359
ASV3238364	ASV3238359
ASV3243193	ASV1103459
ASV3243272	ASV3236313
ASV3243273	ASV3236313
ASV3243279	ASV3236313
ASV3243283	ASV3236313
ASV3243405	ASV3236589
ASV3243418	ASV3236607
ASV3243419	ASV3236589
ASV3243423	ASV3236614
ASV3243434	ASV3236630
ASV3243495	ASV3236736
ASV3243501	ASV3236736
ASV3243502	ASV3236736
ASV3243503	ASV3236736
ASV3243504	ASV3236736
ASV3243507	ASV3236736
ASV3243508	ASV3236736
ASV3243509	ASV3236736
ASV3243529	ASV3236810
ASV3243530	ASV3236810
ASV3243535	ASV3236817
ASV3243536	ASV3236817
ASV3243539	ASV3236821
ASV3243541	ASV3236810
ASV3243543	ASV3236817
ASV3243545	ASV3236817
ASV3243554	ASV3236688
ASV3243559	ASV3236871
ASV3243576	ASV3236896
ASV3243577	ASV3236899
ASV3243579	ASV3236903
ASV3243634	ASV3236997
ASV3243636	ASV3236997
ASV3243660	ASV3236589
ASV3243666	ASV3237048
ASV3243911	ASV3243910
ASV3244170	ASV3238255
ASV3244214	ASV3238359
ASV3244215	ASV3238359
ASV3244219	ASV3238359
ASV3244221	ASV3238359
ASV3244860	ASV3239958
ASV41087	ASV3238658
ASV41455	ASV3239319
ASV41458	ASV3239321
ASV41459	ASV3239321
ASV41489	ASV3239368
ASV41490	ASV3239368
ASV41491	ASV3239368
ASV41492	ASV3239368
ASV41493	ASV3239368
ASV41494	ASV3239368
ASV41495	ASV3239368
ASV41502	ASV3244620
ASV41507	ASV3239393
ASV41508	ASV3239393
ASV41517	ASV3239393
ASV41518	ASV3239393
ASV41519	ASV3239393
ASV41520	ASV3239393
ASV41521	ASV3239393
ASV41522	ASV3239393
ASV41531	ASV136121
ASV65341	ASV1104532
ASV65343	ASV1104532
ASV65396	ASV3238658
ASV65397	ASV3238658
ASV65399	ASV3238658
ASV65400	ASV3238658
ASV66087	ASV3239319
ASV66088	ASV3239319
ASV66089	ASV3239319
ASV66090	ASV3239319
ASV66092	ASV3239319
ASV66096	ASV3239321
ASV66098	ASV3239321
ASV66100	ASV3239321
ASV66177	ASV3239368
ASV66178	ASV3239368
ASV66198	ASV3244620
ASV66216	ASV3239393
ASV66217	ASV3239393
ASV66218	ASV3239393
ASV66224	ASV3239393
ASV66229	ASV136121
ASV66240	ASV136121
ASV66241	ASV136121
ASV66243	ASV136121
ASV759492	ASV1104532
ASV763886	ASV1104532
ASV763887	ASV1104532
ASV770114	ASV1104532
ASV770118	ASV1104532
ASV793770	ASV3239321
ASV1103458	ASV1103459
ASV1103461	ASV1103459
ASV1103632	ASV1103631
ASV1103636	ASV3236589
ASV1103659	ASV3236630
ASV1103676	ASV3236736
ASV1103680	ASV3236736
ASV1103691	ASV3236736
ASV1103696	ASV3236736
ASV1103699	ASV3236766
ASV1103702	ASV1103674
ASV1103708	ASV1103707
ASV1103710	ASV3237040
ASV1103719	ASV1103668
ASV1103727	ASV3236810
ASV1103728	ASV3236810
ASV1103733	ASV3236810
ASV1103734	ASV3236810
ASV1103741	ASV3236817
ASV1103779	ASV3236997
ASV1103782	ASV3236997
ASV1103788	ASV3236589
ASV1103797	ASV3236589
ASV1103804	ASV3237040
ASV1103807	ASV1103802
ASV1103810	ASV1103802
ASV1103811	ASV1103802
ASV1103814	ASV3237044
ASV1103815	ASV1103802
ASV1103818	ASV1103802
ASV1103819	ASV1103802
ASV1103821	ASV1103817
ASV1103895	ASV3237192
ASV1103952	ASV3237990
ASV1104114	ASV3243910
ASV1104116	ASV3243910
ASV1104117	ASV3243910
ASV1104485	ASV1103315
ASV2550461	ASV3236231
ASV2550464	ASV3236231
ASV2550469	ASV3236238
ASV2550472	ASV3236238
ASV2550490	ASV1103513
ASV2550750	ASV3236531
ASV2550818	ASV40673
ASV2551856	ASV68200
ASV2551862	ASV3237294
ASV2555726	ASV3240003
ASV2555751	ASV3239976
ASV256747	ASV1103605
ASV256753	ASV3237172
ASV256844	ASV40441
ASV256846	ASV3239976
ASV256848	ASV3239976
ASV256850	ASV3239976
ASV256851	ASV3240052
ASV2958167	ASV3237294
ASV3235930	ASV3235950
ASV3235931	ASV3235950
ASV3235934	ASV3235950
ASV3235937	ASV3235950
ASV3235940	ASV3235950
ASV3235943	ASV3235950
ASV3235947	ASV3235950
ASV3235964	ASV3235963
ASV3235966	ASV3235963
ASV3235979	ASV3235976
ASV3236036	ASV3236034
ASV3236077	ASV3236076
ASV3236079	ASV3236076
ASV3236080	ASV3236076
ASV3236081	ASV3236076
ASV3236082	ASV3236076
ASV3236303	ASV3236300
ASV3236305	ASV3236300
ASV3236311	ASV3236313
ASV3236315	ASV3236313
ASV3236325	ASV3236313
ASV3236330	ASV3236313
ASV3236410	ASV3236406
ASV3237190	ASV3237192
ASV3237243	ASV3237240
ASV3237248	ASV3237240
ASV3237256	ASV3237240
ASV3237639	ASV3243910
ASV3237641	ASV3243910
ASV3237642	ASV3243910
ASV3237771	ASV3237359
ASV3237962	ASV3237961
ASV3237963	ASV3237961
ASV3237977	ASV3237976
ASV3238250	ASV3238246
ASV3238252	ASV3238246
ASV3238263	ASV3238246
ASV3238264	ASV3238246
ASV3238267	ASV3238246
ASV3238453	ASV3238450
ASV3238456	ASV3238450
ASV3238458	ASV3238450
ASV3239679	ASV3239672
ASV3239682	ASV3239681
ASV3239687	ASV3239672
ASV3239690	ASV3239689
ASV3239697	ASV3239689
ASV3239698	ASV3239689
ASV3239701	ASV3239689
ASV3239702	ASV3239689
ASV3239711	ASV3239689
ASV3239716	ASV3239689
ASV3239718	ASV3239689
ASV3239720	ASV3239689
ASV3239723	ASV3239689
ASV3239724	ASV3239689
ASV3239727	ASV3239672
ASV3239729	ASV3239689
ASV3239730	ASV3239689
ASV3239733	ASV3239689
ASV3239738	ASV3239689
ASV3239740	ASV3239689
ASV3239743	ASV3239689
ASV3239746	ASV3239689
ASV3239747	ASV3239689
ASV3239771	ASV3239767
ASV3239789	ASV3239659
ASV3239805	ASV3239800
ASV3239807	ASV3239800
ASV3239813	ASV3239800
ASV3239814	ASV3239800
ASV3239819	ASV3239800
ASV3239823	ASV3239767
ASV3239825	ASV3239767
ASV3239826	ASV3239767
ASV3239830	ASV3239802
ASV3239842	ASV3239796
ASV3239846	ASV3239796
ASV3243087	ASV3235950
ASV3243089	ASV3235950
ASV3243093	ASV3235950
ASV3243095	ASV3235950
ASV3243102	ASV3235961
ASV3243103	ASV3235963
ASV3243104	ASV3235963
ASV3243105	ASV3235963
ASV3243110	ASV3235976
ASV3243111	ASV3235976
ASV3243134	ASV3236034
ASV3243135	ASV3236034
ASV3243149	ASV3236063
ASV3243155	ASV3236076
ASV3243156	ASV3236076
ASV3243158	ASV3236076
ASV3243160	ASV3236076
ASV3243255	ASV3236283
ASV3243262	ASV3236300
ASV3243265	ASV3236300
ASV3243270	ASV3236313
ASV3243276	ASV3236313
ASV3243281	ASV3236313
ASV3243285	ASV3236313
ASV3243327	ASV3236406
ASV3243331	ASV3236406
ASV3243484	ASV3236718
ASV3243728	ASV3237240
ASV3243735	ASV3237240
ASV3243809	ASV3237416
ASV3243908	ASV3243910
ASV3244050	ASV3237961
ASV3244051	ASV3237961
ASV3244052	ASV3237961
ASV3244061	ASV3237976
ASV3244062	ASV3237976
ASV3244166	ASV3238246
ASV3244167	ASV3238246
ASV3244174	ASV3238246
ASV3244175	ASV3238246
ASV3244259	ASV3238450
ASV3244262	ASV3238450
ASV3244745	ASV3239659
ASV3244756	ASV3239689
ASV3244757	ASV3239681
ASV3244758	ASV3239689
ASV3244760	ASV3239689
ASV3244761	ASV3239689
ASV3244763	ASV3239689
ASV3244766	ASV3239689
ASV3244775	ASV3239689
ASV3244778	ASV3239689
ASV3244781	ASV3239689
ASV3244782	ASV3239689
ASV3244785	ASV3239689
ASV3244787	ASV3239689
ASV3244792	ASV3239767
ASV3244802	ASV3239798
ASV3244806	ASV3239800
ASV3244809	ASV3239800
ASV3244810	ASV3239800
ASV3244814	ASV3239767
ASV3244816	ASV3239767
ASV95347	ASV129748
ASV95348	ASV3238168
ASV1103339	ASV3235950
ASV1103347	ASV3235950
ASV1103353	ASV3235950
ASV1103363	ASV3235976
ASV1103380	ASV3236034
ASV1103403	ASV1103399
ASV1103540	ASV3236283
ASV1103558	ASV3236406
ASV1103669	ASV3236766
ASV1103903	ASV3237240
ASV1103905	ASV3237240
ASV1103965	ASV3237416
ASV1104109	ASV3243910
ASV1104111	ASV3243910
ASV1104112	ASV3243910
ASV1104118	ASV3237657
ASV1104166	ASV1104165
ASV1104389	ASV1104388
ASV1104415	ASV3238450
ASV1104478	ASV1104477
ASV1104984	ASV3239689
ASV13758	ASV3237294
ASV17507	ASV3237294
ASV2550462	ASV3236231
ASV2550465	ASV3236231
ASV2550489	ASV1103513
ASV2550491	ASV1103513
ASV2550751	ASV3236531
ASV2550770	ASV2550769
ASV2550805	ASV129748
ASV2550819	ASV40673
ASV2550821	ASV1103605
ASV2550826	ASV1103605
ASV2551745	ASV3237172
ASV2551760	ASV3237172
ASV2553472	ASV3238168
ASV2555616	ASV38915
ASV2555645	ASV3239927
ASV2555669	ASV1105009
ASV2555703	ASV40441
ASV2555708	ASV40441
ASV2555719	ASV3239976
ASV2555725	ASV3240003
ASV2555727	ASV3240003
ASV2555749	ASV3239976
ASV2555754	ASV3239976
ASV2555755	ASV3239976
ASV2555760	ASV3240038
ASV2555790	ASV3240052
ASV2555812	ASV3240110
ASV256840	ASV3239887
ASV256842	ASV3239935
ASV2940950	ASV3236231
ASV2940971	ASV3236231
ASV2941694	ASV1103513
ASV2941751	ASV1103513
ASV2946714	ASV3236531
ASV2947474	ASV2550769
ASV2947602	ASV129748
ASV2947790	ASV129748
ASV2948255	ASV40673
ASV2948444	ASV1103605
ASV2956845	ASV3237172
ASV2971371	ASV3238168
ASV2998790	ASV40441
ASV2998902	ASV40441
ASV2999174	ASV3239976
ASV2999278	ASV3240003
ASV2999299	ASV3240003
ASV2999409	ASV3239976
ASV2999430	ASV3239976
ASV2999431	ASV3239976
ASV2999456	ASV3239976
ASV2999565	ASV3240038
ASV3000020	ASV3240052
ASV3000320	ASV3240110
ASV3001635	ASV3240221
ASV3235911	ASV3235910
ASV3235912	ASV3235910
ASV3235913	ASV3235908
ASV3236003	ASV3235922
ASV3236046	ASV3236019
ASV3236050	ASV3236063
ASV3236054	ASV3236063
ASV3236057	ASV3236063
ASV3236058	ASV3236063
ASV3236059	ASV3236063
ASV3236061	ASV3236063
ASV3236092	ASV1103315
ASV3236174	ASV3236173
ASV3236183	ASV3236181
ASV3236294	ASV3236300
ASV3236345	ASV3236307
ASV3236805	ASV3236797
ASV3236960	ASV3236854
ASV3237116	ASV3237115
ASV3237118	ASV3237117
ASV3237206	ASV3235922
ASV3237208	ASV3235922
ASV3237284	ASV3237282
ASV3237337	ASV3237335
ASV3237357	ASV3237359
ASV3237374	ASV3237372
ASV3237407	ASV3237405
ASV3237411	ASV3237405
ASV3237432	ASV3237326
ASV3237436	ASV3237326
ASV3237451	ASV3237326
ASV3237452	ASV3237326
ASV3237453	ASV3237326
ASV3237455	ASV3237326
ASV3237457	ASV3237326
ASV3237461	ASV3237326
ASV3237463	ASV3237326
ASV3237467	ASV3237326
ASV3237472	ASV3237326
ASV3237495	ASV3237493
ASV3237496	ASV3237493
ASV3237511	ASV3237506
ASV3237521	ASV3237520
ASV3237531	ASV3237528
ASV3237532	ASV3237493
ASV3237533	ASV3237493
ASV3237553	ASV3237335
ASV3237554	ASV3237335
ASV3237558	ASV3237544
ASV3237560	ASV3237559
ASV3237561	ASV3237559
ASV3237570	ASV3237550
ASV3237575	ASV3237335
ASV3237576	ASV3237335
ASV3237594	ASV3237335
ASV3237596	ASV3237335
ASV3237600	ASV3237559
ASV3237610	ASV3237609
ASV3237619	ASV3237617
ASV3237626	ASV3237343
ASV3237635	ASV3237541
ASV3237636	ASV3243910
ASV3237662	ASV3237661
ASV3237663	ASV3237661
ASV3237664	ASV3237661
ASV3237666	ASV3237617
ASV3237667	ASV3237617
ASV3237669	ASV3237657
ASV3237670	ASV3237657
ASV3237672	ASV3237657
ASV3237673	ASV3237657
ASV3237675	ASV3237617
ASV3237701	ASV3237614
ASV3237703	ASV3237700
ASV3237715	ASV3237661
ASV3237729	ASV3237757
ASV3237733	ASV3237722
ASV3237739	ASV3237722
ASV3237744	ASV3237741
ASV3237748	ASV3237722
ASV3237749	ASV3237722
ASV3237753	ASV3237741
ASV3237756	ASV3237757
ASV3237760	ASV3237741
ASV3237761	ASV3237757
ASV3237766	ASV3237757
ASV3237767	ASV3237757
ASV3237774	ASV3243910
ASV3237775	ASV3243910
ASV3237786	ASV3237784
ASV3237799	ASV3237795
ASV3237802	ASV3237795
ASV3237819	ASV3237784
ASV3237825	ASV3237784
ASV3237829	ASV3237784
ASV3237831	ASV3237784
ASV3237834	ASV3237784
ASV3237836	ASV3237784
ASV3237840	ASV3237784
ASV3237842	ASV3237784
ASV3237846	ASV3237784
ASV3237847	ASV3237784
ASV3237848	ASV3237784
ASV3237852	ASV3237784
ASV3237855	ASV3237784
ASV3237859	ASV3237795
ASV3237865	ASV3237795
ASV3237866	ASV3237795
ASV3237867	ASV3237795
ASV3237878	ASV3237875
ASV3237879	ASV3237875
ASV3237882	ASV3237868
ASV3237892	ASV3237372
ASV3237898	ASV3237372
ASV3237900	ASV3237372
ASV3237902	ASV3237372
ASV3237907	ASV3237372
ASV3237913	ASV3237661
ASV3237914	ASV3237550
ASV3237918	ASV3237681
ASV3237924	ASV3237923
ASV3237925	ASV3237923
ASV3237926	ASV3237923
ASV3237927	ASV3237923
ASV3237930	ASV3237586
ASV3237931	ASV3237586
ASV3237932	ASV3237586
ASV3237933	ASV3237586
ASV3238089	ASV3238087
ASV3238254	ASV3237795
ASV3238325	ASV3243910
ASV3238326	ASV3243910
ASV3238329	ASV3243910
ASV3238336	ASV3238087
ASV3238447	ASV3238442
ASV3238461	ASV3238460
ASV3238467	ASV3238460
ASV3238468	ASV3238462
ASV3238472	ASV3238460
ASV3238473	ASV3238460
ASV3238474	ASV3238460
ASV3238475	ASV3238460
ASV3238476	ASV3238462
ASV3239627	ASV3239626
ASV3239791	ASV3239796
ASV3239835	ASV3239834
ASV3240311	ASV3240309
ASV3240313	ASV3240309
ASV3243073	ASV3235908
ASV3243077	ASV3235910
ASV3243141	ASV3236019
ASV3243142	ASV3236063
ASV3243145	ASV3236063
ASV3243146	ASV3236063
ASV3243147	ASV3236063
ASV3243168	ASV3236093
ASV3243222	ASV3236208
ASV3243258	ASV3236300
ASV3243268	ASV3236307
ASV3243294	ASV3236307
ASV3243491	ASV3236731
ASV3243520	ASV3236797
ASV3243573	ASV3236892
ASV3243615	ASV3236854
ASV3243620	ASV3236969
ASV3243622	ASV3236972
ASV3243681	ASV3237117
ASV3243711	ASV3235922
ASV3243782	ASV3237343
ASV3243803	ASV3237404
ASV3243805	ASV3237405
ASV3243807	ASV3237408
ASV3243819	ASV3237326
ASV3243820	ASV3237326
ASV3243826	ASV3237326
ASV3243827	ASV3237326
ASV3243828	ASV3237326
ASV3243832	ASV3237481
ASV3243834	ASV3237484
ASV3243835	ASV3237488
ASV3243838	ASV3237493
ASV3243840	ASV3237493
ASV3243841	ASV3237493
ASV3243843	ASV3237506
ASV3243845	ASV3237506
ASV3243850	ASV3237520
ASV3243851	ASV3237520
ASV3243854	ASV3237528
ASV3243856	ASV3237493
ASV3243857	ASV3237493
ASV3243860	ASV3237541
ASV3243863	ASV3237555
ASV3243864	ASV3237555
ASV3243867	ASV3237544
ASV3243868	ASV3237559
ASV3243869	ASV3237559
ASV3243872	ASV3237550
ASV3243873	ASV3237335
ASV3243876	ASV3237586
ASV3243877	ASV3237588
ASV3243879	ASV3237335
ASV3243880	ASV3237335
ASV3243894	ASV3237609
ASV3243895	ASV3237614
ASV3243897	ASV3237617
ASV3243903	ASV3237343
ASV3243906	ASV3237661
ASV3243907	ASV3243910
ASV3243919	ASV3237661
ASV3243920	ASV3237617
ASV3243922	ASV3237657
ASV3243924	ASV3243923
ASV3243926	ASV3237617
ASV3243935	ASV3237700
ASV3243937	ASV3238490
ASV3243947	ASV3237661
ASV3243951	ASV3237722
ASV3243954	ASV3237757
ASV3243955	ASV3237722
ASV3243960	ASV3237741
ASV3243962	ASV3237747
ASV3243965	ASV3237722
ASV3243967	ASV3237741
ASV3243968	ASV3237757
ASV3243971	ASV3237757
ASV3243978	ASV3243910
ASV3243985	ASV3237784
ASV3243992	ASV3237795
ASV3243994	ASV3237784
ASV3243996	ASV3237784
ASV3243997	ASV3237784
ASV3244001	ASV3237868
ASV3244003	ASV3237868
ASV3244006	ASV3237868
ASV3244008	ASV3237795
ASV3244013	ASV3237875
ASV3244014	ASV3237875
ASV3244017	ASV3237372
ASV3244018	ASV3237372
ASV3244019	ASV3237372
ASV3244021	ASV3237372
ASV3244026	ASV3237923
ASV3244027	ASV3237923
ASV3244030	ASV3237586
ASV3244032	ASV3237586
ASV3244081	ASV3238018
ASV3244110	ASV3238087
ASV3244180	ASV3238285
ASV3244196	ASV3243910
ASV3244200	ASV3238087
ASV3244201	ASV3238339
ASV3244252	ASV3238438
ASV3244255	ASV3238442
ASV3244265	ASV3238460
ASV3244268	ASV3238464
ASV3244271	ASV3238460
ASV3244272	ASV3238460
ASV3244273	ASV3238460
ASV3244281	ASV3238490
ASV3244300	ASV3238527
ASV3244726	ASV3239626
ASV3244800	ASV3239796
ASV3244819	ASV3239834
ASV3244981	ASV3240309
ASV3244982	ASV3240309
ASV100824	ASV1042363
ASV101865	ASV1103513
ASV101927	ASV128842
ASV101943	ASV1103598
ASV101988	ASV129823
ASV102007	ASV130006
ASV1103320	ASV3235908
ASV1103386	ASV3236019
ASV1103387	ASV3236063
ASV1103389	ASV3236063
ASV1103391	ASV3236063
ASV1103395	ASV3236063
ASV1103396	ASV3236063
ASV1103412	ASV1103315
ASV1103414	ASV3236093
ASV1103428	ASV3236115
ASV1103437	ASV3236134
ASV1103471	ASV3236168
ASV1103472	ASV3236181
ASV1103473	ASV3236181
ASV1103474	ASV3236181
ASV1103475	ASV3236181
ASV1103476	ASV3236181
ASV1103478	ASV3236181
ASV1103481	ASV3236181
ASV1103536	ASV3236273
ASV1103545	ASV3236307
ASV1103549	ASV3236307
ASV1103645	ASV1103643
ASV1103647	ASV1103643
ASV1103720	ASV3236797
ASV1103724	ASV3236797
ASV1103835	ASV3237115
ASV1103855	ASV3237115
ASV1103856	ASV3237115
ASV1103858	ASV3237115
ASV1103861	ASV3237115
ASV1103863	ASV3237115
ASV1103931	ASV3237326
ASV1103932	ASV3237559
ASV1103933	ASV3237335
ASV1103945	ASV3237661
ASV1103946	ASV3237661
ASV1103947	ASV3237741
ASV1103960	ASV3237405
ASV1103975	ASV3237326
ASV1103977	ASV3237326
ASV1103979	ASV3237326
ASV1103980	ASV3237326
ASV1103982	ASV3237326
ASV1103987	ASV3237326
ASV1103988	ASV3237326
ASV1103994	ASV3237326
ASV1104007	ASV3237484
ASV1104018	ASV3237488
ASV1104020	ASV3237493
ASV1104022	ASV3237506
ASV1104026	ASV3237520
ASV1104027	ASV3237528
ASV1104029	ASV3237544
ASV1104030	ASV3237559
ASV1104036	ASV3237541
ASV1104039	ASV3237541
ASV1104045	ASV3237559
ASV1104046	ASV3237559
ASV1104049	ASV3237559
ASV1104050	ASV3237559
ASV1104051	ASV3237559
ASV1104052	ASV3237562
ASV1104053	ASV3237562
ASV1104054	ASV3237559
ASV1104056	ASV3238285
ASV1104059	ASV1104058
ASV1104061	ASV3237335
ASV1104063	ASV3237617
ASV1104067	ASV1104060
ASV1104068	ASV3237335
ASV1104071	ASV3237335
ASV1104088	ASV3237609
ASV1104089	ASV3237609
ASV1104090	ASV3237609
ASV1104092	ASV3237609
ASV1104093	ASV3237609
ASV1104094	ASV3237609
ASV1104097	ASV3237614
ASV1104098	ASV3237617
ASV1104099	ASV3237617
ASV1104104	ASV3237609
ASV1104106	ASV3237661
ASV1104108	ASV1104060
ASV1104123	ASV3237661
ASV1104125	ASV3237661
ASV1104127	ASV1104072
ASV1104128	ASV1104124
ASV1104129	ASV1104028
ASV1104130	ASV3237661
ASV1104131	ASV3237617
ASV1104136	ASV3243923
ASV1104139	ASV1104119
ASV1104143	ASV3237617
ASV1104149	ASV1104147
ASV1104151	ASV3237700
ASV1104158	ASV1104157
ASV1104159	ASV3237700
ASV1104160	ASV3237700
ASV1104161	ASV3238490
ASV1104162	ASV1104153
ASV1104164	ASV3237707
ASV1104169	ASV1104157
ASV1104170	ASV3243944
ASV1104173	ASV3243944
ASV1104174	ASV1104157
ASV1104176	ASV3237716
ASV1104178	ASV3237747
ASV1104180	ASV3237722
ASV1104184	ASV3237757
ASV1104185	ASV3237757
ASV1104186	ASV3237722
ASV1104187	ASV3237741
ASV1104191	ASV3237747
ASV1104193	ASV3237722
ASV1104194	ASV3237741
ASV1104195	ASV3237741
ASV1104198	ASV3237757
ASV1104202	ASV3237722
ASV1104204	ASV3237741
ASV1104205	ASV3237757
ASV1104207	ASV3237741
ASV1104209	ASV3237741
ASV1104217	ASV3237868
ASV1104220	ASV3237784
ASV1104221	ASV3237868
ASV1104226	ASV3237868
ASV1104230	ASV3237372
ASV1104231	ASV3237372
ASV1104233	ASV3237372
ASV1104235	ASV3237372
ASV1104238	ASV1104060
ASV1104242	ASV1104239
ASV1104243	ASV1104239
ASV1104244	ASV3237661
ASV1104246	ASV3237916
ASV1104247	ASV1104060
ASV1104251	ASV3237916
ASV1104252	ASV3237916
ASV1104254	ASV3237916
ASV1104255	ASV3237923
ASV1104260	ASV3237586
ASV1104261	ASV3237586
ASV1104303	ASV1104295
ASV1104304	ASV1104295
ASV1104328	ASV3238285
ASV1104329	ASV3238285
ASV1104332	ASV3238285
ASV1104333	ASV3237115
ASV1104336	ASV1104325
ASV1104337	ASV3238285
ASV1104339	ASV3238285
ASV1104340	ASV3238285
ASV1104341	ASV3238285
ASV1104342	ASV3238285
ASV1104343	ASV3238285
ASV1104346	ASV1104295
ASV1104352	ASV3243910
ASV1104356	ASV3243910
ASV1104359	ASV1104124
ASV1104362	ASV3243910
ASV1104365	ASV3238339
ASV1104373	ASV1104347
ASV1104403	ASV3237404
ASV1104419	ASV3238462
ASV1104423	ASV3238464
ASV1104426	ASV3244270
ASV1104429	ASV3238460
ASV1104432	ASV3238460
ASV1104434	ASV3244270
ASV1104444	ASV3238482
ASV1104448	ASV3238490
ASV1104451	ASV3238490
ASV1104456	ASV3238490
ASV1104457	ASV3237757
ASV1104483	ASV3238527
ASV1105097	ASV3240309
ASV1105099	ASV3240309
ASV1199905	ASV3237294
ASV13734	ASV3236531
ASV13735	ASV129434
ASV13737	ASV129748
ASV13739	ASV129748
ASV13740	ASV129748
ASV13742	ASV1103605
ASV13743	ASV699632
ASV13751	ASV3237172
ASV13752	ASV3237172
ASV13753	ASV3237172
ASV13754	ASV3237172
ASV13755	ASV3237172
ASV13797	ASV3238099
ASV13799	ASV3238099
ASV13800	ASV3238099
ASV13801	ASV3238099
ASV13802	ASV3238099
ASV13803	ASV3238099
ASV13805	ASV3238168
ASV13806	ASV3238168
ASV13807	ASV3238099
ASV13809	ASV3238099
ASV13852	ASV3239975
ASV13853	ASV40441
ASV13854	ASV3239976
ASV13856	ASV3239976
ASV13857	ASV3239976
ASV13861	ASV3239976
ASV13864	ASV3240052
ASV13865	ASV3240100
ASV13866	ASV3240132
ASV13867	ASV3240207
ASV17449	ASV13724
ASV17451	ASV13724
ASV17452	ASV1103513
ASV17453	ASV1103513
ASV17466	ASV129434
ASV17468	ASV129434
ASV17469	ASV129748
ASV17470	ASV129748
ASV17471	ASV129748
ASV17472	ASV129748
ASV17473	ASV129748
ASV17474	ASV129748
ASV17594	ASV3238099
ASV17595	ASV3238099
ASV17596	ASV3238210
ASV17598	ASV3238210
ASV17599	ASV3238099
ASV17696	ASV3239976
ASV17697	ASV40441
ASV17701	ASV3239976
ASV17702	ASV3239976
ASV17704	ASV3239976
ASV17708	ASV3240110
ASV17709	ASV3244933
ASV25058	ASV3236238
ASV25059	ASV3236238
ASV25061	ASV13724
ASV25062	ASV13724
ASV25063	ASV1103513
ASV25064	ASV1103513
ASV25076	ASV128842
ASV25079	ASV129434
ASV25080	ASV129434
